customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15580149,638,Spain,Male,41,7,0.0,2,1,0,43889.41,0
15777708,824,Spain,Female,38,3,0.0,2,1,0,192800.25,0
15769955,683,France,Female,40,1,0.0,2,0,0,75762.0,0
15810444,562,Germany,Female,39,6,130565.02,1,1,0,9854.72,1
15645593,599,France,Female,41,2,91328.71,1,1,0,115724.78,0
15765345,753,France,Male,35,4,0.0,2,1,1,106303.4,0
15760873,594,France,Male,50,7,81310.34,1,1,1,183868.01,0
15794178,657,France,Male,34,3,107136.6,1,1,0,153895.46,0
15589361,716,Spain,Male,34,9,0.0,1,1,1,66695.71,0
15662483,850,France,Male,43,7,0.0,2,1,1,173851.11,0
15809736,664,France,Male,46,2,0.0,1,1,1,177423.02,1
15731148,558,France,Male,33,0,108477.49,1,1,1,109096.71,1
15774328,606,Germany,Male,40,1,144757.97,2,1,1,166656.18,0
15646969,776,Spain,Male,33,2,0.0,2,1,1,176921.0,0
15718769,557,Spain,Male,36,1,113110.26,1,1,0,98413.1,0
15610226,614,France,Female,27,9,106414.57,2,0,0,77500.81,0
15616270,620,Spain,Male,42,4,106920.91,1,0,1,119747.08,0
15790717,695,Spain,Male,35,7,0.0,2,1,0,160387.98,0
15635703,729,Germany,Female,39,1,131513.26,1,1,1,193715.0,0
15616365,571,France,Female,53,2,0.0,2,1,0,28045.77,0
15630244,457,France,Male,40,10,134320.23,2,1,0,150757.35,0
15734714,559,France,Female,29,3,79715.36,1,1,0,82252.28,0
15721433,664,France,Female,38,4,74306.19,2,1,0,154395.56,0
15590201,500,Spain,Female,50,5,0.0,4,1,1,83866.35,1
15590828,782,Germany,Male,42,7,126428.38,1,1,0,39830.1,0
15752097,708,Spain,Male,38,8,99640.89,1,1,0,12429.22,0
15800031,681,France,Male,43,3,66338.68,1,1,1,18772.5,1
15630857,674,Spain,Female,39,6,0.0,2,1,1,9574.83,0
15689953,697,Spain,Male,43,10,128226.37,1,0,0,188486.94,0
15759733,774,France,Female,26,5,0.0,2,1,1,64716.08,0
15810826,624,France,Male,36,6,0.0,2,0,0,84749.96,0
15668009,747,Spain,Male,37,1,0.0,2,0,1,180551.76,0
15743456,715,France,Female,32,10,0.0,2,1,0,60907.49,0
15725762,808,France,Male,24,4,122168.65,1,1,0,174107.04,0
15761713,678,France,Female,43,7,178074.33,1,0,0,110405.9,0
15769246,813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1
15781129,687,Spain,Male,38,8,69434.4,2,1,1,66580.13,1
15599124,832,France,Female,29,5,0.0,2,1,0,178779.52,0
15639004,668,France,Male,72,2,0.0,2,1,1,70783.61,0
15810995,526,Germany,Male,34,3,122726.56,1,1,1,46772.36,0
15653773,457,France,Female,38,7,164496.99,1,1,1,163327.27,0
15708357,649,Spain,Female,38,8,0.0,1,1,0,103760.53,0
15733597,669,France,Female,41,0,150219.41,2,0,0,107839.03,0
15789560,668,France,Male,42,8,187534.79,1,1,1,32900.41,1
15699524,466,France,Female,30,3,0.0,1,1,0,193984.6,0
15626475,685,France,Male,30,2,0.0,2,1,1,140889.32,0
15810839,610,France,Male,34,0,103108.17,1,0,0,125646.82,0
15684318,582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0
15768120,702,Germany,Male,36,9,90560.48,2,1,0,174268.87,0
15712807,556,Spain,Male,46,3,131764.96,1,1,1,108500.66,1
15696371,812,Spain,Female,24,1,92476.88,1,0,0,83247.14,0
15675794,645,Germany,Male,47,9,152076.93,1,1,0,121840.2,1
15774277,809,France,Male,43,2,0.0,2,1,1,132908.07,0
15603764,560,France,Male,49,4,0.0,1,1,1,100075.1,1
15618647,744,France,Male,29,1,43504.42,1,1,1,119327.75,0
15614643,731,Spain,Female,39,2,0.0,2,1,0,136737.13,0
15707696,471,Spain,Female,28,5,0.0,2,1,1,22356.97,0
15749583,686,Germany,Female,38,2,93569.86,3,0,0,10137.34,1
15815125,668,Spain,Male,45,4,102486.21,2,1,1,158379.25,0
15779620,575,France,Male,36,1,0.0,1,0,1,94570.56,0
15768233,435,Germany,Male,37,8,114346.3,1,0,1,980.93,1
15637788,743,France,Male,23,3,110203.77,1,1,0,95583.45,0
15777046,580,France,Female,39,9,128362.59,1,1,0,86044.98,0
15788723,599,Germany,Female,49,10,143888.22,2,1,1,166236.38,1
15790489,534,Spain,Male,34,5,170600.78,1,0,1,5240.53,0
15739476,680,France,Female,32,5,0.0,1,1,1,150684.23,0
15612670,631,Spain,Female,46,10,0.0,2,1,1,129508.96,0
15631222,485,France,Female,39,2,75339.64,1,1,1,70665.16,0
15658972,699,France,Female,40,8,122038.34,1,1,0,102085.35,0
15724691,712,France,Male,34,1,0.0,2,1,1,195052.12,0
15740442,603,France,Male,51,8,186825.57,1,1,0,93739.71,1
15760427,850,France,Male,40,6,124788.18,1,1,0,65612.12,0
15677939,584,France,Female,41,3,0.0,2,1,1,160095.48,0
15611599,604,France,Female,71,2,0.0,2,1,1,49506.82,0
15633474,586,France,Male,51,2,138553.57,1,1,1,92406.22,0
15671973,467,Spain,Male,39,5,0.0,2,1,1,7415.96,0
15790019,520,France,Male,35,9,105387.89,1,1,1,25059.06,0
15737735,683,Spain,Male,40,4,95053.1,1,1,1,116816.54,1
15661745,557,France,Male,36,3,0.0,1,0,1,144078.02,0
15797065,613,Spain,Female,32,0,0.0,2,0,1,126675.62,0
15710671,786,France,Male,34,3,137361.96,1,0,0,183682.09,0
15656522,593,Spain,Male,32,10,158537.42,1,1,0,166850.57,0
15705085,670,Spain,Female,29,9,0.0,2,1,0,27359.19,0
15744873,657,Germany,Female,48,5,143595.87,1,0,0,101314.65,1
15781914,718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0
15637354,623,France,Female,24,7,148167.83,2,1,1,109470.34,0
15717307,496,France,Male,31,5,0.0,2,1,0,93713.13,0
15746695,429,France,Female,39,6,48023.83,1,1,0,74870.99,0
15804962,606,France,Male,36,1,155655.46,1,1,1,192387.51,1
15665378,499,France,Female,46,6,0.0,2,1,0,73457.55,0
15757865,642,France,Male,62,7,0.0,2,1,1,61120.75,0
15578787,641,France,Female,52,4,0.0,1,1,0,90964.54,1
15794323,673,France,Male,32,8,121240.76,1,1,0,116969.73,0
15697546,570,France,Female,36,3,0.0,2,1,0,92118.75,0
15629519,472,France,Female,37,1,0.0,2,1,1,48357.9,0
15624703,550,Germany,Male,35,9,129847.75,2,1,0,197325.4,0
15570002,625,Germany,Female,55,8,118772.71,4,0,0,135853.62,1
15808566,516,France,Male,46,2,0.0,2,1,1,169122.54,0
15805463,682,Germany,Male,32,2,105163.88,2,1,1,164170.46,0
15709136,620,France,Male,28,8,0.0,2,1,1,199909.32,0
15801605,626,France,Female,39,0,0.0,2,1,1,83295.09,0
15567855,623,France,Female,29,1,0.0,2,0,0,39382.06,0
15675141,569,France,Female,35,4,93934.63,1,1,0,184748.23,0
15665759,724,France,Female,69,5,117866.92,1,1,1,62280.91,0
15761487,678,France,Female,55,5,0.0,1,0,1,196794.11,1
15700394,713,Spain,Female,26,4,122857.46,2,1,0,144682.17,1
15631162,631,France,Male,32,10,0.0,2,0,1,196342.66,0
15630641,846,France,Female,37,6,127103.97,1,1,1,41516.44,0
15585066,660,France,Female,43,1,0.0,1,0,1,112026.1,1
15722991,567,France,Male,54,9,96402.96,1,0,0,52035.29,1
15737404,731,France,Male,31,1,132512.26,1,1,1,185466.85,0
15722409,693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0
15806420,772,France,Male,34,9,0.0,2,1,0,170980.86,0
15658148,657,France,Male,38,7,0.0,2,1,0,185827.74,0
15810660,774,Germany,Male,34,4,120875.23,2,0,1,113407.26,0
15709780,667,France,Female,37,9,71786.9,2,1,1,67734.79,0
15727350,516,France,Female,37,8,113143.12,1,0,0,3363.36,0
15752312,551,Spain,Male,49,1,150777.72,2,1,1,135757.27,0
15616745,542,Spain,Male,35,2,174894.53,1,1,1,22314.55,0
15572294,623,France,Male,28,7,0.0,1,0,0,129526.57,0
15674110,701,France,Female,43,2,160416.56,1,0,1,37266.43,0
15662501,583,France,Male,48,3,91246.53,1,1,0,60017.46,1
15649239,731,Spain,Male,46,10,0.0,2,1,0,153015.42,0
15700424,461,France,Female,35,5,0.0,1,1,1,54209.02,0
15636388,702,Germany,Female,23,7,98775.23,1,1,0,114603.96,0
15713975,565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1
15592925,711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1
15581626,664,France,Male,54,8,0.0,1,1,1,162719.69,1
15641319,518,Spain,Male,50,4,0.0,1,0,0,107112.25,1
15723481,728,Spain,Male,42,8,0.0,2,0,1,41823.22,0
15787825,585,Germany,Male,37,6,152496.82,1,1,1,99907.29,0
15710726,573,France,Male,52,8,0.0,2,0,1,178229.04,0
15627195,568,Germany,Male,26,1,112930.28,2,1,0,22095.73,0
15657957,602,Germany,Female,26,8,113674.2,1,1,0,197861.16,1
15676117,603,France,Male,44,9,0.0,1,1,0,138328.24,0
15607874,687,France,Male,38,0,144450.58,1,0,1,137276.83,0
15796993,741,France,Male,52,1,171236.3,2,0,0,21834.4,1
15649858,469,Spain,Male,37,9,96776.49,1,1,1,119890.86,0
15811032,477,Germany,Female,58,8,145984.92,1,1,1,24564.7,0
15679963,737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0
15579131,835,France,Male,25,7,0.0,2,1,1,83449.65,0
15572428,717,Germany,Female,33,0,115777.23,1,1,1,81508.1,0
15622461,562,France,Female,51,7,122822.0,2,0,0,32626.21,0
15636105,758,Spain,Male,61,2,0.0,2,1,1,43982.41,0
15583849,408,France,Male,40,3,0.0,2,0,0,124874.23,0
15718780,650,Spain,Female,32,4,79450.09,1,1,1,118324.75,0
15739271,582,Germany,Male,33,2,122394.0,1,1,1,22113.93,0
15697129,706,Spain,Female,43,1,0.0,2,1,0,31962.77,0
15763415,567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0
15796617,720,France,Male,29,2,0.0,2,1,0,39925.52,0
15626628,631,Spain,Female,31,2,88161.85,2,1,0,127630.88,0
15765857,623,Spain,Male,41,2,142412.13,1,1,0,28778.98,0
15742511,514,France,Male,35,3,121030.9,1,1,0,10008.68,0
15786433,650,Germany,Female,35,3,165982.43,2,1,1,24482.16,0
15685805,673,Spain,Female,35,6,0.0,2,1,0,98618.79,0
15627971,504,France,Female,32,8,206663.75,1,0,0,16281.94,0
15783025,723,Germany,Male,37,3,94661.53,2,1,0,121239.65,0
15726289,645,France,Male,25,0,174400.36,1,1,0,42669.37,0
15802118,664,Spain,Male,41,7,123428.69,1,1,1,164924.11,0
15607990,760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0
15695932,766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0
15812279,634,France,Male,37,5,115345.86,2,0,0,168781.8,0
15687558,640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0
15729065,784,Germany,Male,28,2,109960.06,2,1,1,170829.87,0
15698902,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1
15570192,608,Germany,Female,40,8,121729.42,1,0,0,61164.45,0
15809265,547,France,Female,35,4,0.0,1,1,1,133287.73,0
15745201,612,France,Female,43,4,139496.35,2,1,1,77128.23,0
15580623,573,Spain,Male,28,8,0.0,2,0,0,77660.03,0
15578156,615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0
15631063,710,France,Female,33,2,0.0,2,1,0,72945.32,0
15692577,674,Germany,Female,38,10,83727.68,1,1,0,45418.12,0
15810910,702,Spain,Female,38,9,0.0,2,1,1,158527.45,0
15723217,616,France,Male,37,9,0.0,1,1,0,111312.96,0
15733111,688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0
15610727,605,France,Male,36,7,128829.25,1,1,0,190588.59,0
15792720,676,France,Male,33,6,171490.78,1,0,0,79099.64,0
15723153,708,Spain,Male,33,3,0.0,2,1,0,138613.21,0
15802823,745,Spain,Female,38,7,0.0,2,1,1,194230.82,0
15756118,661,Spain,Male,20,8,0.0,1,1,0,110252.53,0
15684934,726,France,Male,31,9,0.0,2,1,1,106117.3,0
15776936,475,France,Male,40,7,160818.08,1,0,1,169642.13,1
15729087,751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0
15786463,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1
15717498,775,France,Male,42,6,133970.22,2,0,1,187839.9,0
15718406,540,France,Male,41,3,0.0,2,1,0,121098.65,0
15799468,591,France,Female,34,3,96127.27,1,0,0,30972.06,0
15626383,596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0
15597385,573,Spain,Male,41,5,0.0,2,0,1,14479.29,0
15570271,577,Spain,Male,31,6,0.0,1,1,1,196395.25,0
15690330,830,Germany,Female,40,8,77701.64,1,0,1,19512.38,0
15680611,663,France,Male,67,9,0.0,3,1,1,72318.77,0
15810227,421,France,Male,34,2,0.0,2,1,1,96615.23,0
15807194,718,Spain,Male,34,5,113922.44,2,1,0,30772.22,0
15712199,655,Germany,Female,61,2,183997.7,2,1,1,161217.18,0
15694995,712,France,Male,23,2,0.0,2,0,1,66795.78,0
15723400,663,France,Male,28,4,0.0,2,1,1,123969.64,0
15654772,640,France,Female,47,6,89799.46,2,0,1,13783.77,1
15574743,577,Spain,Male,29,2,0.0,1,1,1,168924.41,0
15807593,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0
15686718,802,Germany,Male,37,9,115569.21,1,0,1,119782.89,0
15695299,590,France,Female,45,2,81828.22,1,1,0,52167.97,0
15722701,594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0
15799635,577,Spain,Male,51,2,108867.0,1,0,0,140800.66,1
15742323,541,France,Male,39,7,0.0,2,1,0,19823.02,0
15658435,781,France,Female,27,5,0.0,2,0,0,72969.9,0
15586029,806,Germany,Male,34,2,96152.68,2,1,0,143711.02,0
15772337,723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1
15807555,535,France,Male,45,2,0.0,2,1,0,125658.28,0
15603378,768,France,Female,36,3,141334.95,1,0,1,125870.5,0
15792862,653,Germany,Male,41,1,104584.11,1,1,0,15126.32,1
15657349,803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1
15777614,545,Spain,Female,44,1,0.0,2,1,1,82614.89,0
15653952,581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0
15724336,513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0
15689594,731,France,Male,29,5,179539.2,1,0,0,112010.02,0
15801920,727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0
15653347,560,Spain,Male,47,1,0.0,1,0,0,128882.66,1
15749951,766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1
15648178,630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0
15738662,652,Germany,Male,41,9,159434.03,1,1,0,178373.93,0
15640855,729,Germany,Male,40,5,113574.61,2,1,0,103396.08,0
15584288,629,France,Female,33,6,0.0,2,1,1,59129.72,0
15760988,667,Germany,Male,33,9,124573.33,2,0,0,683.37,0
15569624,671,Germany,Female,31,6,105864.6,2,1,0,145567.34,0
15597949,768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1
15604551,732,France,Female,35,3,0.0,2,1,0,90876.95,0
15617476,546,France,Female,30,5,0.0,2,0,1,198543.09,0
15645323,630,France,Male,55,2,0.0,1,1,1,106202.07,1
15793311,765,Germany,Female,46,8,119492.88,2,0,1,166896.01,1
15764153,704,France,Female,33,0,130499.09,2,1,1,74804.36,0
15802560,470,Spain,Female,48,6,140576.11,1,1,1,116971.05,0
15728608,688,Germany,Female,34,9,91025.58,2,0,1,163783.0,0
15770474,685,France,Female,33,1,0.0,3,0,1,70221.13,1
15724444,567,France,Female,38,1,125877.65,2,1,1,107841.77,0
15753110,720,Spain,Male,64,3,45752.78,2,1,0,79623.28,1
15711521,609,France,Male,39,3,121778.71,1,1,1,138399.67,0
15632816,521,Germany,Female,49,2,127948.57,1,1,1,182765.14,0
15693637,556,France,Female,30,7,0.0,2,1,1,186648.19,0
15725509,662,Germany,Male,30,5,115286.68,2,1,1,149587.92,0
15684645,704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0
15692235,750,France,Female,38,1,0.0,2,1,0,47764.99,0
15777459,619,Spain,Female,32,4,175406.13,2,1,1,172792.43,1
15656937,468,Spain,Male,26,1,131643.25,1,1,0,64436.16,0
15610643,435,Germany,Male,44,3,151739.65,1,1,0,167461.5,0
15777315,529,France,Male,43,6,93616.35,2,0,0,98348.66,0
15611058,702,Germany,Female,60,5,138597.54,2,1,1,41536.59,1
15630413,608,France,Female,41,5,0.0,2,1,1,72462.25,0
15635942,576,France,Male,40,9,0.0,2,1,0,112465.19,1
15648858,666,France,Female,27,1,85225.21,1,0,1,64511.44,0
15810732,730,France,Female,36,8,148749.29,2,1,0,91830.75,0
15705448,647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1
15730488,516,Spain,Female,27,1,0.0,1,0,1,112311.15,0
15620443,711,France,Female,81,6,0.0,2,1,1,72276.24,0
15741078,736,France,Male,54,7,111729.47,2,0,1,84920.49,0
15753161,768,France,Female,36,5,180169.44,2,1,0,17348.56,0
15711396,427,Spain,Male,40,8,0.0,2,1,1,82870.75,0
15593499,686,Spain,Female,47,6,0.0,1,1,0,32080.69,1
15579189,690,France,Female,42,5,0.0,2,0,1,120512.08,0
15743545,647,Spain,Female,29,2,0.0,2,1,0,179032.68,0
15791316,714,France,Male,35,3,0.0,2,1,1,95623.28,0
15608246,736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1
15676526,608,France,Female,34,4,88772.87,1,1,1,168822.01,0
15813911,809,France,Female,39,5,0.0,1,1,0,77705.75,0
15630195,745,France,Female,40,6,131184.67,1,1,1,49815.62,0
15736250,781,France,Male,38,2,117810.79,1,0,1,65632.33,1
15671334,527,France,Male,31,4,0.0,1,1,0,169361.89,0
15574169,595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0
15718839,850,Germany,Female,38,2,102741.15,2,0,1,23974.85,0
15762331,569,France,Male,37,9,178755.84,1,1,0,199929.17,0
15606901,728,France,Male,43,7,0.0,2,1,0,40023.7,0
15713559,473,Germany,Female,32,5,146602.25,2,1,1,72946.95,0
15768881,738,France,Male,29,2,0.0,2,1,1,170421.13,0
15743075,659,France,Male,35,6,0.0,2,1,1,58879.11,0
15660980,597,Spain,Male,38,6,115702.67,2,1,1,25059.05,0
15810942,445,Germany,Female,61,2,137655.31,1,0,1,29909.84,0
15728362,671,France,Female,29,3,0.0,2,1,0,158043.11,0
15683339,656,Spain,Female,34,6,59877.33,1,1,0,14032.62,1
15685476,658,France,Male,31,5,100082.14,1,0,1,49809.88,0
15663650,698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1
15617434,655,Spain,Male,38,9,0.0,1,0,1,90490.33,0
15622470,772,Spain,Male,41,10,96032.22,1,1,1,75825.57,0
15703682,681,Spain,Male,33,10,0.0,1,0,0,158336.36,0
15727391,688,Germany,Male,29,9,144553.5,2,1,0,143454.95,0
15711062,633,Germany,Male,40,5,86172.81,2,1,1,117279.49,0
15567339,735,France,Male,73,9,0.0,1,1,1,114283.33,0
15760662,521,Germany,Female,29,2,87212.8,1,1,1,994.86,0
15605737,541,France,Male,36,5,0.0,2,1,0,124795.84,0
15692977,612,Germany,Female,36,2,130700.92,2,0,0,77592.8,0
15672082,562,France,Male,62,3,0.0,2,1,0,105986.01,0
15600280,703,France,Female,32,6,0.0,2,0,0,33606.52,0
15804052,710,Spain,Male,23,6,0.0,2,1,1,134188.11,0
15576065,731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1
15796838,703,Spain,Male,58,4,92930.92,1,0,1,85148.78,0
15693526,618,France,Female,40,0,0.0,1,1,0,119059.13,0
15748595,689,France,Female,29,1,77556.79,2,1,1,122998.26,0
15679029,718,France,Male,33,7,102874.28,1,0,0,117841.06,0
15753639,608,France,Male,37,5,146093.39,2,0,0,160593.41,0
15604138,749,Spain,Male,34,2,0.0,1,0,0,174189.04,1
15666095,753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1
15643487,630,Spain,Male,39,10,105473.74,1,0,0,58854.88,1
15764033,693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1
15747288,838,Spain,Female,40,6,61671.19,1,0,1,150659.35,1
15790599,756,Germany,Female,39,5,149363.12,2,1,1,109098.39,0
15737705,775,France,Female,27,4,152309.37,1,1,0,104112.0,0
15737194,635,France,Female,33,5,0.0,2,1,0,122949.71,0
15726776,705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0
15804357,481,France,Male,40,3,0.0,1,1,1,32319.93,0
15664432,727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1
15688984,595,France,Male,20,4,95830.43,1,1,0,177738.98,0
15583026,535,France,Female,38,0,135919.33,1,1,0,80425.65,0
15771668,578,France,Male,59,10,185966.64,1,0,0,9445.42,1
15779904,597,France,Female,29,5,0.0,2,1,1,174825.57,0
15784323,449,France,Female,21,7,0.0,2,0,0,175743.92,0
15756277,850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0
15663312,494,France,Female,35,9,112727.06,2,1,0,183752.91,0
15793197,676,France,Female,34,8,100359.54,1,0,0,46038.28,0
15731463,818,Germany,Male,43,10,105301.5,1,1,1,78941.59,0
15621768,712,Spain,Male,45,6,112994.65,1,0,0,198398.68,0
15691323,672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0
15781326,636,France,Male,35,9,95478.17,1,0,0,169286.74,0
15595640,698,France,Male,37,8,0.0,2,0,0,145004.39,0
15814331,597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0
15602030,717,France,Male,28,4,128206.79,1,1,1,54272.12,0
15747974,614,France,Male,49,1,0.0,2,1,0,192440.54,0
15611315,708,Germany,Female,23,4,71433.08,1,1,0,103697.57,0
15636977,507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1
15690337,581,France,Female,27,5,102258.11,2,1,0,194681.6,0
15680666,579,Spain,Female,39,2,151963.26,2,1,0,158948.63,0
15679551,504,Spain,Female,46,2,163764.84,1,1,1,165122.55,1
15778915,737,France,Female,32,7,128551.36,2,0,1,189402.71,0
15568849,540,Spain,Female,31,10,118158.74,1,1,1,158027.57,0
15747762,609,France,Male,32,7,118520.41,1,0,0,3815.48,0
15753679,778,France,Male,24,4,0.0,2,1,1,162809.2,0
15750049,621,France,Male,40,10,163823.37,1,0,0,89519.47,0
15606097,665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1
15802368,608,France,Female,47,6,0.0,1,1,1,126012.57,0
15767488,680,Spain,Male,36,7,0.0,2,1,0,20109.21,0
15669946,663,Germany,Female,46,2,141726.88,1,1,1,58257.23,0
15612103,627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1
15645353,607,France,Male,26,1,0.0,1,1,0,29818.2,0
15650018,681,France,Female,43,8,154100.3,1,0,0,114659.81,0
15659002,766,France,Female,45,6,0.0,2,0,0,147184.74,0
15616028,694,France,Male,30,2,0.0,3,0,1,15039.41,0
15660475,411,France,Female,54,9,0.0,1,0,1,76621.49,0
15652615,742,France,Male,39,8,140004.96,1,1,1,92985.78,0
15653572,673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1
15628059,529,France,Male,61,1,0.0,2,1,1,191370.97,0
15703413,519,France,Female,38,7,125328.56,1,1,0,188225.67,0
15610433,573,France,Male,35,9,0.0,2,1,0,11743.89,0
15770548,453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0
15645637,798,Germany,Female,39,6,119787.76,1,1,1,164248.33,0
15590888,693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0
15568326,637,France,Female,44,2,0.0,2,1,0,149665.65,0
15655368,672,France,Male,47,1,0.0,1,0,0,91574.92,0
15665579,597,France,Female,28,0,142705.95,1,1,0,127233.39,0
15676091,543,France,Male,42,7,0.0,1,1,1,56650.47,0
15716984,695,Spain,Female,56,4,0.0,2,1,0,84644.76,0
15715078,584,France,Male,35,6,161613.94,2,1,1,148238.16,0
15569452,652,Germany,Female,58,3,116353.2,2,0,1,193502.9,0
15628863,601,France,Male,38,4,60013.81,1,1,1,38020.05,0
15778192,628,Spain,Male,28,4,0.0,2,1,1,176750.81,0
15793723,607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0
15798943,646,France,Female,46,8,0.0,2,1,0,133059.15,0
15764708,572,France,Male,30,6,117696.67,1,1,0,100843.82,0
15791040,801,Spain,Male,58,1,79954.61,2,1,1,30484.19,0
15631512,597,France,Female,26,8,149989.39,1,1,0,42330.58,0
15640106,613,France,Male,40,7,124339.9,1,0,0,193309.58,0
15710315,529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1
15771535,794,Spain,Female,37,9,0.0,2,1,0,68008.85,0
15611947,557,France,Male,34,3,83074.0,1,1,0,132673.22,0
15670266,499,France,Female,28,4,141792.61,1,1,1,22001.91,0
15609083,544,France,Female,26,6,0.0,1,1,0,100200.4,1
15567923,739,France,Female,30,6,0.0,1,0,0,122604.44,0
15788183,458,Germany,Female,43,1,106870.12,2,1,0,100564.37,0
15735782,528,France,Male,31,9,120962.59,1,1,0,5419.31,0
15774401,773,Spain,Male,51,4,0.0,2,0,0,123587.83,1
15737971,646,France,Female,30,5,0.0,2,1,0,13935.32,0
15758750,564,France,Male,31,0,110527.17,1,1,1,87060.77,0
15611767,624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1
15643770,682,France,Female,52,5,112670.48,1,1,0,21085.17,1
15744717,726,France,Female,44,2,0.0,2,1,1,26733.86,0
15570681,560,France,Male,24,1,116084.32,1,1,0,89734.7,0
15792650,382,Spain,Male,36,0,0.0,1,1,1,179540.73,1
15605531,457,Spain,Female,38,6,0.0,2,1,0,173219.09,0
15605339,673,France,Female,37,10,0.0,2,1,1,37411.35,0
15672216,584,France,Female,40,4,82441.75,1,0,0,80852.11,0
15812893,629,France,Female,39,10,0.0,2,1,1,43174.49,1
15624180,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1
15701364,724,France,Male,30,10,0.0,2,1,1,54265.55,0
15762588,644,France,Male,31,5,0.0,2,1,1,41872.17,0
15806318,676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1
15712596,499,France,Male,31,4,0.0,1,1,0,25950.49,0
15600399,598,France,Male,60,4,0.0,1,1,0,197727.14,1
15576216,655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1
15620750,559,France,Male,28,3,141099.43,1,1,1,15607.27,0
15623489,543,France,Female,67,0,128843.67,1,1,1,134612.48,0
15667944,679,France,Male,39,0,86843.61,1,0,1,159830.58,0
15584928,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0
15779913,586,France,Male,27,5,130231.8,2,1,1,192427.16,0
15644977,776,France,Female,31,5,0.0,2,1,0,92647.94,0
15749679,699,France,Male,39,2,109724.38,1,1,1,180022.39,0
15629010,847,Germany,Female,35,5,111743.43,1,1,1,183584.14,0
15768465,582,Germany,Male,35,8,121309.17,2,1,1,28750.67,0
15767781,648,France,Male,38,10,82697.28,1,1,0,74846.67,0
15635364,618,France,Female,49,9,44301.43,3,1,1,89729.3,1
15722004,543,France,Female,31,4,138317.94,1,0,0,61843.73,0
15766044,642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1
15586680,462,France,Male,27,4,176913.52,1,1,0,80587.27,0
15635388,640,Spain,Male,47,6,89047.14,1,1,0,116286.25,0
15655175,740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1
15639133,773,France,Female,50,4,0.0,2,1,0,129372.94,0
15799653,583,Germany,Female,32,7,94753.55,2,1,1,18149.03,0
15723872,589,Spain,Female,46,10,0.0,2,0,1,168369.37,0
15775627,509,France,Male,35,8,0.0,2,0,1,67431.28,0
